,node,betweenness_centrality
5388,Q15751,5.1295852344514215e-06
5389,Q03113,0.000634127327773
5390,P55072,0.0018307634923993
5391,Q9UIR0,3.1880439825020804e-05
5392,Q9BVL4,4.2577566217758985e-06
5393,Q9NWZ3,7.910553153097022e-06
5394,Q6ZRP0,6.6139342963252e-08
5395,Q6PIW4,7.874379665734028e-05
5396,Q96RD7,4.314591059159772e-05
5397,Q15116,4.138848950227952e-05
5398,O95786,0.001257054094967
5399,Q9NZ20,4.404821285348351e-05
5400,Q5VW38,0.0002499760487579
5401,LY6G6E,5.814360117332375e-05
5402,Q969Z4,3.7036262722658375e-06
5403,ENSP00000477056,0.0
5404,Q14155,0.0002016945919284
5405,Q9Y3B3,6.0687689950945006e-05
5406,P48723,0.0001124776592968
5407,P08574,0.0003553193043812
5408,Q14257,3.142715223764333e-05
5409,P54886,0.0005470871922663
5410,Q9Y242,0.0002253000620586
5411,O00624,0.0
5412,Q9NZF1,4.8932458715612255e-06
5413,P78380,3.313579490841956e-06
5414,P58397,1.9267946780758696e-05
5415,Q86V40,0.0
5416,P10276,0.0001488294601898
5417,Q8TB68,4.010515511549304e-05
5418,Q96GX9,1.1773625126630437e-05
5419,Q5JU67,2.1095097269502457e-05
5420,P24863,0.0001964866318604
5421,Q9BX67,4.874605088233913e-05
5422,Q9BQ13,1.73414256765768e-05
5423,Q9NRX2,0.0002425578322141
5424,Q9BSE2,3.0570909019960806e-05
5425,ENSP00000485261,0.0
5426,Q9NQZ2,0.0006236660463634
5427,A6NKF2,0.0
5428,Q9Y663,0.0002998090496333
5429,O14737,0.0027228603370891
5430,Q96RW7,2.2827791653411515e-06
5431,H3BQB6,0.0
5432,P47972,8.528735270968695e-06
5433,Q96CW6,3.698551159546694e-06
5434,Q49AA0,1.1220856984646412e-08
5435,Q96EX3,9.695298519985028e-05
5436,Q5JWF2,0.0008962438010193
5437,Q02509,2.912423037990948e-05
5438,O15355,6.518623719478334e-05
5439,Q9H7E9,0.0
5440,Q96S42,1.6009492393612102e-05
5441,Q9UIV8,1.267871315843796e-05
5442,Q8N3J3,8.434388689177508e-05
5443,Q96BI1,7.621737401144546e-05
5444,Q8NGE5,7.44271556000929e-08
5445,P61296,9.105404213497964e-05
5446,Q9BSF8,2.694450531594072e-06
5447,P16035,1.57688853357954e-05
5448,Q96K80,4.5417329077427284e-07
5449,Q6UVW9,6.5958632005284886e-06
5450,Q8IW03,1.229542812275181e-08
5451,P98170,0.0007256652557591
5452,Q14289,0.0004159721953542
5453,A0A0A6YYH1,2.5134397998660548e-06
5454,O43526,0.0004073847635867
5455,Q9BTV5,3.1759367369788044e-06
5456,Q8NEM2,3.983151413803196e-05
5457,Q8NGN3,7.44271556000929e-08
5458,P30281,9.17423639581116e-05
5459,O43869,7.44271556000929e-08
5460,O75695,2.924746857864164e-05
5461,P48556,0.0001450720779599
5462,Q68DD2,5.7272502924869424e-05
5463,P35658,0.0003047688432339
5464,Q96KW2,1.3367468223260188e-06
5465,Q9UKQ9,1.021734517019432e-05
5466,O00743,9.121398966872056e-05
5467,Q6PRD1,1.4068694041043636e-06
5468,Q14156,1.7698541156540395e-05
5469,Q9Y6J9,0.0001135133581468
5470,P0C0P6,2.1115249513248814e-05
5471,O96001,1.8991989426411087e-05
5472,Q8NGN1,0.0001234613393928
5473,Q4G0I0,0.0
5474,Q9NX65,2.179591565963209e-05
5475,Q9H2S9,1.6749508408081556e-05
5476,Q8IVN8,0.0
5477,Q9H0E3,2.4516567280812972e-05
5478,Q9Y297,0.0004876520089677
5479,Q04609,0.0002155821853466
5480,Q8NDP4,0.0
5481,P02654,2.3123171901858852e-05
5482,P53004,9.759515451913116e-05
5483,ZNF724P,0.0
5484,Q9UBX8,1.9100431224295923e-05
5485,P33552,6.55379910848318e-05
5486,Q9NXF7,3.1666381974447045e-05
5487,Q9BTX3,0.0001604424034996
5488,O75116,0.0001533680781341
5489,Q92949,4.367808359071224e-05
5490,Q9H000,1.933231857739499e-05
5491,Q9UBN7,0.000630899671049
5492,P05204,6.824615733052177e-07
5493,Q96T52,6.876452339639538e-05
5494,Q9NZN8,0.0001347922853014
5495,P80297,4.295270060331904e-05
5496,Q5GAN6,5.010175141595018e-05
5497,Q7L8J4,0.0
5498,A8K4G0,3.0293344004859667e-06
5499,Q99622,5.28232358263588e-06
5500,Q9UFE4,7.120310374806208e-05
5501,Q8TAM6,3.531110460290368e-05
5502,Q07820,0.0001173274365272
5503,Q9UQ13,2.371291959579704e-05
5504,Q9H1Z9,1.034840759043692e-05
5505,Q9BUH8,2.018538185051514e-05
5506,Q8IYS2,0.0012705154973135
5507,Q8IYX7,0.0
5508,Q8TE02,9.377578363551598e-07
5509,FAM71F2,4.6151119722909145e-08
5510,Q9H2U9,7.393412678591268e-07
5511,Q9H788,8.110268662476101e-06
5512,Q8IWZ4,0.0
5513,O95864,0.0003475590404492
5514,A3QJZ7,0.0
5515,Q8TCT0,1.9044514027023524e-05
5516,P20783,3.522314214110603e-05
5517,P61978,0.0008546916419921
5518,Q9Y2S7,3.688690842406044e-06
5519,P42681,1.0451222345844336e-05
5520,O00541,0.0003582218921281
5521,Q9BQE4,0.0001884003344996
5522,P28907,0.0003394149225796
5523,O60293,0.0004111289357913
5524,Q5F1R6,0.0003274065992541
5525,P39880,0.0003177624451561
5526,Q96T21,1.976948770267946e-05
5527,Q30201,0.0003021372482537
5528,S4R435,1.701240584809947e-05
5529,P62807,9.052147028481963e-07
5530,P27694,0.0009946285160239
5531,Q9UNH6,5.871370367479773e-05
5532,P51888,0.0001101194618367
5533,Q569K6,6.029567532705472e-06
5534,P00505,0.0005561156836125
5535,Q99807,3.365710013150202e-05
5536,Q9H9L4,2.3233287690152767e-05
5537,H3BQW9,0.0
5538,Q5T7P3,0.0001565252272494
5539,Q96PB8,6.067261979925473e-06
5540,Q9Y597,2.7992950593707288e-05
5541,Q53GA4,1.733492588867842e-05
5542,Q6UWJ8,5.4738711517810826e-05
5543,P23759,1.1905207791028343e-05
5544,Q9BXD5,4.457365276410123e-06
5545,Q5T0Z8,0.0
5546,Q5I0X4,0.0
5547,Q9Y2Y4,3.8481028553034524e-06
5548,Q9BXS4,2.865065978595415e-07
5549,Q9H4Q4,4.819161338213956e-06
5550,Q9Y267,4.108879261989734e-05
5551,Q495X7,1.2126597265025368e-05
5552,Q9Y3A6,6.715530716038102e-05
5553,Q13002,0.0001363250082401
5554,Q9BXC0,9.968546783270933e-07
5555,Q86XQ3,5.878806307320404e-06
5556,P21810,0.0002379285919578
5557,Q8WTS1,0.0001149792859366
5558,Q8WXF7,2.438645894462806e-05
5559,Q9Y2H6,2.9219416925447336e-06
5560,C14orf182,0.0
5561,Q9NY15,4.0317671397564745e-06
5562,P43146,0.0001556147729884
5563,O95859,8.05283007239144e-06
5564,P82933,0.0001022457783361
5565,Q5T2S8,8.081622224544749e-05
5566,Q9HAV4,5.336617199443161e-05
5567,P05106,0.0012036280354057
5568,E7ERA6,5.001645322744188e-05
5569,Q5VWQ8,0.0002483465077738
5570,O14843,8.44317748252406e-07
5571,Q6ZRS2,1.811712370860322e-05
5572,Q8N680,5.421106521245242e-06
5573,Q6RSH7,0.0
5574,Q96I15,1.782992082604112e-05
5575,Q9Y450,0.0001663050095243
5576,Q8N4Z0,9.195104788674904e-07
5577,Q5JUK2,3.65399941708491e-05
5578,Q96C45,3.0081160715806788e-06
5579,Q8WWY7,3.878323227081886e-06
5580,O00625,6.368515445286371e-06
5581,P09488,5.654865811190666e-05
5582,O00321,4.668878705539918e-06
5583,Q7Z410,1.9509712804076016e-06
5584,Q15021,0.0002359825368191
5585,Q13535,0.0001316726656785
5586,Q63HQ2,3.207718556803067e-05
5587,Q9NRY4,1.592248577306499e-05
5588,Q99623,0.0006530818711228
5589,Q70IA8,9.125756426294813e-08
5590,Q12857,0.0001009907732957
5591,CNOT6,5.23382825967979e-05
5592,P46527,0.000742523716574
5593,Q9NYZ2,5.5747860321736025e-05
5594,P28290,8.13528262094192e-06
5595,Q96Q45,8.543030653058846e-06
5596,OR10J3,7.44271556000929e-08
5597,Q13227,7.511631149213668e-05
5598,ARIH2OS,1.7819666543474517e-08
5599,Q8TAF7,4.183512316364314e-05
5600,Q92765,9.495251692132198e-06
5601,Q5TGI0,0.0
5602,Q9Y266,6.378784048275168e-05
5603,A3KFT3,7.44271556000929e-08
5604,Q5JTJ3,0.0003187056768898
5605,P49788,1.0594346792253303e-07
5606,Q96R28,7.44271556000929e-08
5607,Q86V71,0.0
5608,Q5T5D7,1.0686407609462015e-06
5609,P37023,6.385872195770579e-05
5610,Q9BXU3,5.754006670444375e-05
5611,P0DM35,0.0
5612,O94855,0.0002307714943109
5613,Q8NHY6,0.0
5614,Q5SWX8,4.3455513009557215e-05
5615,O15382,1.6084665184878737e-05
5616,Q96RB7,3.477948896573865e-06
5617,Q9HCM4,6.52737032132777e-05
5618,Q15761,7.030695738676697e-07
5619,Q2M2E3,1.377327956017013e-05
5620,Q9BX70,6.021918761614767e-05
5621,Q96JB2,0.0001786672725708
5622,Q8WWZ1,4.04629186234969e-05
5623,Q9P299,9.602796425031712e-05
5624,Q96M11,4.47094820050548e-06
5625,Q7Z5Q5,8.458550264238974e-06
5626,Q9Y673,0.0001007672506806
5627,P32119,3.900127405345786e-05
5628,O60825,2.5300034266475235e-05
5629,Q9H7Z7,1.0606523274871138e-05
5630,O95361,2.8856670438462725e-05
5631,Q9BUB4,9.418069027068284e-06
5632,P56915,1.4200534270908431e-06
5633,Q9H6Z9,6.065708911943618e-05
5634,Q7Z309,3.023674418891007e-07
5635,Q9Y5X9,5.504201971524461e-05
5636,A4D0V7,2.422818859504737e-06
5637,P25103,9.47916884707314e-05
5638,O94880,5.825810390113068e-05
5639,O95568,2.31123624168167e-05
5640,Q9NS37,2.038821544303229e-08
5641,P06732,2.095055949814191e-05
5642,Q9H0A0,0.0002155747760682
5643,Q86UF4,5.187361387473452e-05
5644,O76096,5.03218287425342e-05
5645,Q9BXR0,9.612421650079788e-06
5646,Q8N5J4,1.8615188183402777e-05
5647,Q9UQ35,5.889300143794485e-05
5648,P01031,6.905816354777679e-05
5649,O00410,0.0001903066715839
5650,P36959,1.0713225818023164e-05
5651,P30530,3.18925668169169e-05
5652,Q96JF0,0.0001309981924757
5653,Q69YU3,7.882499680996182e-07
5654,Q9NX14,2.558870695235013e-05
5655,Q04695,1.2665713459243964e-05
5656,P32241,8.323638071709518e-05
5657,Q96IG2,0.0
5658,Q6N022,8.587802729882931e-05
5659,O60437,0.0015643082354628
5660,Q6ZS30,2.837796864180571e-06
5661,Q6P9B9,0.0001032938760498
5662,P07741,0.0001207052240714
5663,Q9UGU5,6.760659861985866e-06
5664,O15144,7.307487471846654e-05
5665,A1KXE4,1.0617711417570469e-06
5666,Q9BXA9,6.477143287798915e-06
5667,Q9H267,3.981082517781112e-05
5668,Q96KK5,2.0366845155959e-05
5669,O95185,6.526617088288786e-05
5670,Q8TF63,0.0
5671,Q96CJ1,2.967676839849135e-06
5672,Q8WXH0,0.0001276621821984
5673,Q01105,9.772849064616802e-05
5674,Q9NXL6,3.191934138594196e-07
5675,Q96MS3,1.1622520619111191e-05
5676,Q32MH5,1.877095926356293e-05
5677,Q9UBE8,3.3990037279196526e-05
5678,Q6UY27,7.701296880749548e-05
5679,Q96P70,3.672321651885451e-06
5680,Q9P2N7,2.1514187394509616e-05
5681,Q9HBK9,2.9807840120745772e-05
5682,O75030,0.0001217272038588
5683,Q96AT1,5.252188455717492e-06
5684,P35219,3.743399049723007e-05
5685,Q96GD0,1.8964453582926447e-05
5686,Q8IUR6,9.915821398183754e-06
5687,P09012,7.88969928576741e-05
5688,P33316,0.0003369719125719
5689,Q14789,0.0002122526350941
5690,Q86SM5,1.4836020015864076e-05
5691,Q9H5I5,3.890952042759185e-05
5692,Q8NGY3,5.009088038304199e-05
5693,Q8TC84,3.393095917569146e-05
5694,Q9UKX2,3.3203566053870464e-05
5695,Q86UE8,1.2088586230606902e-05
5696,P21283,7.907646138188409e-05
5697,Q86VP1,4.469919413376933e-05
5698,Q8N8F7,5.624734692025096e-06
5699,Q9H490,2.278179015659575e-05
5700,Q05329,0.0004828827491424
5701,Q99819,7.594625171217394e-05
5702,Q7Z591,3.903775054586104e-08
5703,O75144,1.5762344424813056e-06
5704,Q6P4A8,4.605717671593836e-08
5705,A3KMH1,3.2418527528525644e-05
5706,P35241,6.178945578305762e-05
5707,P50452,3.549097295200775e-06
5708,Q9NR46,6.710758748826344e-06
5709,P84243,8.280543677237264e-05
5710,O75677,1.172992311974833e-05
5711,Q9BU68,1.795407047486092e-05
5712,P56945,0.0001537121950596
5713,Q96A09,0.0
5714,Q9BQ52,5.5090342370409695e-05
5715,O15303,0.0003003006619986
5716,Q8N0Z6,5.789665073877998e-05
5717,Q96A98,5.628606485193457e-07
5718,Q8NHP8,4.2149079059265374e-06
5719,Q9P2L0,0.0001401585031365
5720,Q96R06,6.022933288476846e-05
5721,Q92915,8.774678755439914e-06
5722,Q9BZW7,3.945208586933122e-06
5723,Q02083,6.754347659535224e-06
5724,Q96H15,1.1369441539466225e-05
5725,A1X283,2.7012549481292628e-05
5726,Q9HA82,2.434211347911325e-05
5727,P0CI25,3.230976489791747e-06
5728,Q93077,0.0004780665501987
5729,Q6ZRF8,0.0
5730,P20020,2.881434309751793e-05
5731,Q15937,4.830793035482137e-07
5732,Q86T75,0.0
5733,P02818,0.0001760480464974
5734,Q7Z6M1,4.27432664207646e-05
5735,Q8N9H8,9.028057865446698e-06
5736,Q15035,1.9357262851436785e-05
5737,Q6NUJ5,1.7447352016559763e-06
5738,O75529,7.665924985513911e-06
5739,Q8NE01,5.1257128594079166e-05
5740,P17483,1.7358708440083712e-05
5741,O75607,1.902443631289847e-05
5742,Q9UQV4,8.20766834681739e-08
5743,Q9HAU8,1.7414132620867948e-06
5744,ENSP00000475594,4.501591593649363e-06
5745,Q9P121,0.0002346459921686
5746,Q8WVE6,0.0001663585058281
5747,O94810,2.8750181200383254e-05
5748,P0C0L4,0.0004444040482887
5749,O95249,0.0001329278027669
5750,Q68CR1,1.6894117828627738e-06
5751,Q5TIE3,1.1449555939404807e-05
5752,Q9UKJ1,1.4535011505433078e-05
5753,P42261,0.0015022588785751
5754,Q9NZV1,0.0
5755,A8MXV6,9.759808301904164e-05
5756,Q8NGI8,7.44271556000929e-08
5757,CFAP99,3.885875232392813e-07
5758,O75110,3.1035789123014854e-05
5759,Q9UL17,5.680910402088527e-05
5760,Q8IYS0,4.631801082831732e-06
5761,Q14642,4.194953363410714e-05
5762,Q9UNF1,3.233542947726038e-05
5763,Q96J86,2.2174919594648773e-05
5764,Q71UI9,0.0007134075077525
5765,P08758,0.0069277901939893
5766,Q504T8,5.93284090833513e-07
5767,Q8NG99,7.708848397681287e-06
5768,Q5T9C2,1.1512830310351698e-05
5769,Q69YZ2,1.4227728631230498e-06
5770,Q96LR9,0.0
5771,A6NNL0,7.387881725358854e-08
5772,Q8NB14,8.125473824665868e-07
5773,Q9NPE6,1.121563113736556e-05
5774,Q92759,0.0001429695923869
5775,Q96MR9,0.0
5776,P19961,9.50095260072428e-06
5777,P0DMR2,0.0
5778,A8MUM7,0.0
5779,Q9BRR9,2.150537850101281e-06
5780,Q8IW45,2.5320729484886286e-05
5781,Q9BX69,9.61028804325388e-09
5782,Q14699,3.062774656492828e-06
5783,Q5XKP0,0.0001308970987658
5784,Q8TEB9,5.604997465195962e-05
5785,Q9UL36,0.0
5786,Q8WV19,4.470941458558818e-05
5787,P24821,2.416293494769173e-05
5788,P02511,0.0002255793824366
5789,Q8WTW3,0.0002201402939171
5790,P12814,0.000269457428148
5791,Q9BZB8,5.007131536244864e-05
5792,O43181,0.0001362592974637
5793,Q96IQ7,2.030563507773197e-05
5794,Q9NYU2,2.537344988073178e-05
5795,P53384,5.031514361531845e-05
5796,Q5T1R4,5.693551192087858e-05
5797,Q3KQZ1,3.7611264077199686e-05
5798,Q9BUJ2,2.397362020211824e-05
5799,Q4V321,7.298036886672328e-09
5800,Q14019,1.2736262133803768e-05
5801,Q86YJ5,8.770020532434645e-07
5802,Q86V86,2.018364124698803e-06
5803,Q9Y5X2,2.0803283007807865e-06
5804,Q8IZS8,0.0001299152777788
5805,O95156,4.2528264832424914e-05
5806,P09093,2.454092732379648e-06
5807,Q6ZW61,3.28261762451739e-06
5808,O75648,1.805002380458527e-05
5809,Q6GMV3,0.0
5810,Q6UW68,4.900085598042897e-05
5811,Q7Z6K3,2.0746384678782884e-05
5812,Q8IYI6,0.0001774149855046
5813,O75223,5.198896052366658e-05
5814,Q86YI8,8.951421813782184e-06
5815,O14976,0.003189677669807
5816,O95872,3.443165656283916e-05
5817,P01568,1.2445774037711847e-05
5818,O75791,0.00013357941733
5819,Q9UK58,3.632885641452283e-05
5820,Q9NZ32,0.0006238993783686
5821,Q16594,3.0306418408712632e-05
5822,Q7Z7F7,3.636501846211731e-05
5823,O15083,0.0001209420990066
5824,Q9P0M4,5.644470224301664e-08
5825,Q96SL8,6.77893559045026e-08
5826,Q9H825,4.706181039726946e-06
5827,P15848,1.4611324359309527e-05
5828,Q7Z5M8,6.959713670765265e-05
5829,P10768,6.43573615795804e-05
5830,Q12955,0.0025249720362699
5831,Q9BYG4,6.961194093417421e-06
5832,Q9ULT8,1.898469182324762e-06
5833,Q16270,2.7119361781946336e-05
5834,Q8TAM1,0.0003890275747174
5835,P61204,0.0001118872723679
5836,Q05048,6.205013367711041e-05
5837,Q99418,8.898488255138217e-05
5838,Q9NVR0,3.334995853207696e-06
5839,Q7RTV0,3.822880858476536e-05
5840,Q9H4L4,5.73433584127376e-05
5841,O15294,0.0001187511216771
5842,Q9Y4P8,1.7719476521903728e-05
5843,Q9Y3B9,3.622557700933022e-05
5844,Q96QE3,3.927928536894651e-05
5845,P09430,7.10291989729332e-05
5846,Q8N443,3.151653523757893e-05
5847,A0AVK6,1.8589758589545958e-05
5848,Q6IQ26,3.1335387320638244e-06
5849,Q86XT4,1.1360047300564124e-05
5850,Q9HB20,1.5452246950343608e-05
5851,A6NI03,0.0
5852,P55084,0.0002271298425098
5853,Q9UPV7,5.25511197235758e-08
5854,P50148,0.0041757691097324
5855,Q86TJ5,0.0
5856,Q6DN90,3.5529665945732324e-06
5857,Q8IZ02,0.0001669498626929
5858,P23458,0.0005883715266476
5859,Q9HBL8,8.031304917582633e-06
5860,O95760,7.286984749176558e-05
5861,Q8IVU3,6.0160282826963335e-06
5862,Q9HAV5,2.335288204261607e-06
5863,Q9BXU9,1.693522178877118e-05
5864,Q9NYS7,1.0641779618303778e-05
5865,B2RXH8,0.0
5866,Q14940,1.1992310519038194e-05
5867,Q6NX49,1.8768144309484088e-06
5868,Q96MT8,1.6709676254506754e-05
5869,Q5T0J7,4.761752653628181e-07
5870,Q6AI12,1.3180013019845584e-05
5871,Q8IVJ1,8.276447497041342e-06
5872,P59666,0.0002161902086045
5873,P03901,1.6617439226360798e-05
5874,Q9Y5P4,4.815480064431674e-05
5875,Q9H479,5.63794723496625e-05
5876,Q2M2H8,5.954369435234668e-07
5877,Q8WUU8,4.976270132432366e-05
5878,Q8TED1,2.3416562712949185e-05
5879,Q8NGK5,7.44271556000929e-08
5880,Q5T890,6.444398563046635e-06
5881,Q9Y4X4,1.89124066754928e-06
5882,Q8IWY8,5.2415127525301285e-05
5883,P48147,4.12537464346148e-05
5884,Q8IYU2,5.735508328983411e-05
5885,P13640,8.621950859583017e-06
5886,Q96RK4,7.05658636211123e-05
5887,P58511,3.712943645800426e-07
5888,Q08AG5,0.0
5889,Q9UJT9,2.3758139207236865e-05
5890,O75781,1.2960875548537712e-06
5891,Q6DD88,1.1280196413940497e-05
5892,Q9UHE8,7.140238808139576e-06
5893,O75317,2.388316701219963e-05
5894,P60368,0.0
5895,Q9BUK0,0.0003351425450589
5896,P49641,1.2561616690260536e-05
5897,O43924,7.483942347249911e-05
5898,A6NJI1,7.55391019772663e-07
5899,A6NM03,7.44271556000929e-08
5900,Q8TDH9,4.99417787446651e-05
5901,Q9UKU0,2.1235903091062712e-05
5902,Q9UI40,3.6321244434950672e-06
5903,Q9UHC3,6.0607373573423495e-05
5904,Q86WZ6,0.0
5905,P21695,0.0001032504685346
5906,Q06828,8.106208159571362e-05
5907,P16333,0.0004367763304446
5908,Q9H0B8,3.09024849337961e-07
5909,Q8NBP0,1.071033437988969e-05
5910,O14715,3.452666368370376e-07
5911,Q969P6,1.8143217470978837e-06
5912,Q2M1P5,1.2886785902625336e-05
5913,Q13304,2.6979540033813685e-06
5914,Q96PG2,0.0
5915,Q8WTT2,0.0002703974638766
5916,Q8IVM0,7.48155939082959e-06
5917,Q13595,4.469496933067748e-05
5918,Q8IV36,3.1372960727023134e-05
5919,P81277,5.126740334622735e-05
5920,P11047,0.0001443407925685
5921,Q06609,0.0004994855853771
5922,Q8N3J6,1.4742058559307528e-05
5923,Q8NGH7,1.4569579291084044e-05
5924,ARHGAP40,0.0
5925,Q92696,0.0001244012999998
5926,Q9P2E7,3.1904398158674926e-05
5927,A6NG13,9.881984368081771e-06
5928,Q9BXN6,7.392233773230392e-06
5929,Q5VTQ0,9.468847796902195e-06
5930,P48643,0.0008609838098177
5931,P23434,6.339542651854623e-05
5932,Q06432,0.0001468283752782
5933,Q96NI8,3.5265657370207065e-06
5934,Q15723,6.517874515027046e-07
5935,Q86TL2,4.29688185975048e-07
5936,O14544,6.41486546095097e-06
5937,P17661,1.4908688652086231e-05
5938,Q76B58,2.017881457793075e-08
5939,O15488,0.0001384152648155
5940,A6NHC0,1.3173249062677548e-07
5941,O15155,9.427812120565712e-05
5942,O00462,1.0880001901139064e-05
5943,Q16363,6.366864373073158e-05
5944,O95202,4.915746027334078e-05
5945,Q5FWF6,0.0
5946,Q9HCU4,5.575115031228308e-06
5947,Q16696,5.766690315249296e-06
5948,Q9BRR6,0.0001160638615741
5949,Q4KWH8,2.1421037264142738e-07
5950,P35713,2.690136835092065e-06
5951,Q8WUA4,1.0240499315989903e-05
5952,P33764,7.32797508489244e-06
5953,O00255,0.0005474264467476
5954,O95197,1.1789010009147582e-05
5955,P01591,6.441157282816903e-05
5956,Q6P9G4,3.227808925192222e-06
5957,Q96L42,1.1246800459521944e-05
5958,Q9Y6Q3,2.749292267773722e-06
5959,Q96N23,3.41943317973958e-05
5960,P11172,0.0001136452322958
5961,Q96FN5,4.185988466816271e-06
5962,Q6P1S2,0.0
5963,Q5HYW3,1.0124238337091228e-06
5964,Q96MX3,9.666496097660789e-07
5965,P49918,7.74423672238879e-05
5966,Q9P2J8,0.0
5967,P55291,4.792145227383794e-06
5968,Q01433,9.574514337787937e-05
5969,Q96E09,1.848410933259401e-05
5970,P17040,7.035645371267915e-05
5971,Q8NBR6,1.3029536852568477e-05
5972,O94985,2.554641157613736e-06
5973,Q7L9B9,1.841312575118259e-06
5974,Q6ZRY4,6.559192050489742e-07
5975,Q9BY49,5.722630280508214e-05
5976,O14802,0.0001259069311373
5977,P30926,1.372829662451708e-05
5978,Q8IXS0,5.260278401244505e-06
5979,Q13950,0.0008132390811916
5980,O94768,2.144467359217291e-06
5981,Q13541,0.0001742756498435
5982,O76100,7.44271556000929e-08
5983,Q86X53,1.7722702357997755e-05
5984,A4D0S4,2.168374040700405e-05
5985,Q99935,5.4014891837867845e-06
5986,Q5TA81,0.0053435804097233
5987,O94808,4.173072165181439e-06
5988,P51398,0.0003932353361248
5989,P62699,1.2547918050009486e-05
5990,O60810,0.0
5991,Q9BXS6,4.606926582021317e-05
5992,Q9P1Y6,4.956876232054096e-06
5993,Q96M95,5.080953609900629e-06
5994,P32971,4.206032519751408e-07
5995,Q08257,9.396321336213392e-05
5996,P25786,0.0007003437195856
5997,Q5VT97,3.840236088085085e-07
5998,Q15121,5.606078937565699e-07
5999,Q13444,7.547175719076817e-05
6000,Q1ZZU3,9.407602769338184e-07
6001,Q9H1E3,1.5973399910548254e-05
6002,Q16881,0.0004396229969793
6003,P15086,0.00014651022436
6004,Q02318,0.0001009791806576
6005,P50591,2.418645453192365e-05
6006,Q8WVD5,2.593227830936347e-06
6007,Q10571,2.2466722373881657e-05
6008,Q9NP81,4.090625470572988e-05
6009,Q9ULP9,1.2513520853333749e-05
6010,P35716,2.4986368134744178e-06
6011,Q9H5N1,2.68836694277916e-05
6012,TMEM155,0.0
6013,Q6L8G8,1.1388081335938496e-08
6014,P78508,8.186239413782998e-05
6015,Q8NHU3,8.063194307607497e-06
6016,P05543,8.627062163860584e-05
6017,Q9Y4B5,9.622098257937962e-06
6018,O75475,0.0007881486601601
6019,ENSP00000405676,3.59637289857211e-06
6020,Q99614,3.092956938532668e-05
6021,Q6UWZ7,1.5317499591179243e-05
6022,Q4VX76,8.109270790085254e-05
6023,Q9Y5X4,2.8626450781197868e-05
6024,Q9HB09,3.3039572608478265e-05
6025,P03971,0.00014741496865
6026,Q504Y2,6.964333457833487e-06
6027,O75095,1.2042634517492643e-06
6028,Q9Y4C8,4.090676674089243e-05
6029,P25963,0.0010221528917098
6030,Q9BZM4,4.043127432372422e-07
6031,Q6ZNE9,4.995604693626214e-06
6032,Q9HBM6,3.0656788720276664e-05
6033,O43861,7.254114807266637e-06
6034,Q9H1X3,0.0
6035,Q32P41,6.988516795317436e-05
6036,O95295,0.0002909204552657
6037,Q2TAL5,4.82690697270018e-05
6038,O75128,7.366929772943064e-06
6039,Q6UVY6,3.328373783232754e-05
6040,Q9HA90,1.68772978028196e-05
6041,A8MXZ3,0.0
6042,O95235,0.0003707550920894
6043,Q8IYQ7,4.4160697784463763e-07
6044,O75159,5.907393918446251e-06
6045,Q8N9L1,5.445351699463063e-06
6046,Q9NRN5,3.929435916407278e-07
6047,Q9UL54,8.635550910979585e-06
6048,P52737,0.0
6049,Q3YBR2,2.4474208844225208e-05
6050,Q16348,1.0908502277165633e-05
6051,Q96H78,9.15760883382927e-06
6052,A6NGH8,2.772560170744816e-07
6053,Q96L91,0.0002259707281647
6054,Q14088,7.699868921962427e-06
6055,Q6ZNB6,1.6795672247787749e-06
6056,Q969S2,5.957312684013716e-05
6057,Q9ULL8,1.955132517178021e-08
6058,P0CJ78,0.0
6059,P49842,8.655105891890525e-06
6060,P42785,3.2786207449e-05
6061,P52788,1.2189184774569968e-05
6062,P15151,7.285992415241763e-05
6063,P0C672,2.397032225513167e-06
6064,Q6Q0C1,0.0
6065,C2orf27B,0.0
6066,O60890,8.481772525107732e-05
6067,Q9UQC2,0.000218771325139
6068,A6NK58,3.0458300471919337e-05
6069,Q86X24,3.554054348319964e-05
6070,P12270,0.0009725607263993
6071,Q8IUB9,0.0
6072,Q7Z407,0.0002248954454296
6073,Q9NQ34,0.0
6074,P52198,2.0797692907420458e-05
6075,P62736,0.0001000065943727
6076,Q9Y262,1.5670009228528326e-05
6077,O60543,2.6568284460683965e-05
6078,P10144,0.0003273701023561
6079,C17orf51,0.0
6080,Q9P272,1.007141839784597e-05
6081,Q86UD5,2.8334427932163622e-05
6082,Q9UJW2,7.575299803758323e-05
6083,Q9UJW3,1.1161491352622984e-05
6084,Q7Z769,6.773210869753475e-05
6085,Q9BY10,4.415648253994168e-05
6086,P55899,1.5722405195126407e-05
6087,ENSP00000477037,0.0
6088,ENSP00000485664,0.0
6089,O43303,0.0005434008220118
6090,Q96CF2,7.735925504566374e-05
6091,Q9H668,7.815234731957004e-05
6092,A6NCV1,7.44271556000929e-08
6093,B2RV13,2.335681143079417e-05
6094,Q96EP1,1.398152677616778e-05
6095,Q2VWA4,2.527563998882419e-06
6096,Q15646,9.78876527908246e-05
6097,Q96CS4,0.0
6098,P02533,7.738900192559534e-05
6099,Q9HB89,3.5297331570499184e-05
6100,Q6NZ36,1.883134015126001e-08
6101,A6NDV4,6.362086570157766e-06
